transaction_id,account_id,transaction_type,channel,merchant_category,description,currency_code,transaction_date,transaction_amount,post_date
H000016755,A00000058,INT,POS,5912,INT WIRE REF720234,USD,2024-01-23,209.92,2024-01-24
H000016756,A00000058,CHG,WIRE,7011,CHG MOBILE REF122949,USD,2024-01-23,25,2024-01-24
H000016757,A00000065,WDR,ONLINE,5812,WDR POS REF851624,USD,2024-01-23,174.4,2024-01-23
H000016758,A00000068,DEP,MOBILE,5912,DEP BRANCH REF377622,USD,2024-01-23,47.21,2024-01-23
H000016759,A00000071,ADJ,WIRE,5812,ADJ MOBILE REF638051,USD,2024-01-23,2137.39,2024-01-23
H000016760,A00000071,PMT,POS,7011,PMT WIRE REF225746,USD,2024-01-23,1005.41,2024-01-23
H000016761,A00000077,WDR,POS,0000,WDR POS REF987890,USD,2024-01-23,56.87,2024-01-24
H000016762,A00000082,FEE,WIRE,5912,FEE ACH REF179575,USD,2024-01-23,25,2024-01-23
H000016763,A00000083,DEP,ACH,5411,DEP MOBILE REF782268,USD,2024-01-23,68.04,2024-01-23
H000016764,A00000083,WDR,ONLINE,5912,WDR ATM REF787733,USD,2024-01-23,58.76,2024-01-23
H000016765,A00000084,CHG,MOBILE,0000,CHG ATM REF755082,USD,2024-01-23,35,2024-01-23
H000016766,A00000084,INT,POS,5541,INT BRANCH REF483043,USD,2024-01-23,133.81,2024-01-23
H000016767,A00000094,WDR,ACH,6011,WDR BRANCH REF821664,USD,2024-01-23,41.25,2024-01-23
H000016768,A00000094,TRF,WIRE,7011,TRF WIRE REF269774,USD,2024-01-23,-72.98,2024-01-23
H000016769,A00000095,FEE,ACH,6011,FEE MOBILE REF391010,USD,2024-01-23,3,2024-01-23
H000016770,A00000101,DEP,ONLINE,7011,DEP ONLINE REF875147,USD,2024-01-23,83.94,2024-01-23
H000016771,A00000101,INT,ACH,7011,INT POS REF292049,USD,2024-01-23,86.37,2024-01-23
H000016772,A00000102,DEP,POS,5411,DEP ACH REF760020,USD,2024-01-23,108.38,2024-01-23
H000016773,A00000104,PMT,BRANCH,5541,PMT MOBILE REF190400,USD,2024-01-23,1779.91,2024-01-23
H000016774,A00000107,WDR,WIRE,5541,WDR ATM REF983806,USD,2024-01-23,39.6,2024-01-23
H000016775,A00000110,PMT,BRANCH,7011,PMT WIRE REF625189,USD,2024-01-23,1496.01,2024-01-23
H000016776,A00000110,PMT,BRANCH,5541,PMT POS REF632730,USD,2024-01-23,1113.39,2024-01-23
H000016777,A00000121,PMT,ACH,5411,PMT BRANCH REF412327,USD,2024-01-23,1446.24,2024-01-23
H000016778,A00000125,DEP,WIRE,5541,DEP POS REF387717,USD,2024-01-23,37.59,2024-01-23
H000016779,A00000128,WDR,POS,5812,WDR MOBILE REF523338,USD,2024-01-23,128.09,2024-01-24
H000016780,A00000132,DEP,POS,7011,DEP MOBILE REF437927,USD,2024-01-23,380.47,2024-01-23
H000016781,A00000137,FEE,ACH,5812,FEE MOBILE REF473321,USD,2024-01-23,25,2024-01-23
H000016782,A00000142,WDR,ACH,5541,WDR MOBILE REF477282,USD,2024-01-23,136.9,2024-01-23
H000016783,A00000142,FEE,POS,5812,FEE ATM REF744754,USD,2024-01-23,3,2024-01-23
H000016784,A00000144,WDR,POS,5541,WDR POS REF368173,USD,2024-01-23,78.37,2024-01-23
H000016785,A00000146,FEE,ONLINE,0000,FEE ATM REF408032,USD,2024-01-23,12,2024-01-23
H000016786,A00000153,TRF,ACH,5912,TRF POS REF216117,USD,2024-01-23,252.5,2024-01-23
H000016787,A00000153,TRF,POS,0000,TRF POS REF436975,USD,2024-01-23,-98.46,2024-01-23
H000016788,A00000154,DEP,ONLINE,5541,DEP WIRE REF300021,USD,2024-01-23,29.41,2024-01-23
H000016789,A00000161,DEP,ATM,5541,DEP POS REF527775,USD,2024-01-23,61.71,2024-01-23
H000016790,A00000169,PMT,BRANCH,5812,PMT BRANCH REF921889,USD,2024-01-23,2079.67,2024-01-24
H000016791,A00000174,FEE,WIRE,5541,FEE ATM REF865408,USD,2024-01-23,9.95,2024-01-23
H000016792,A00000177,PMT,ACH,6011,PMT ACH REF765471,USD,2024-01-23,504.43,2024-01-23
H000016793,A00000177,REF,MOBILE,5541,REF ATM REF417759,USD,2024-01-23,686.89,2024-01-23
H000016794,A00000182,DEP,ACH,0000,DEP ACH REF270731,USD,2024-01-23,200.32,2024-01-24
H000016795,A00000183,DEP,WIRE,5541,DEP ONLINE REF223974,USD,2024-01-23,12.33,2024-01-23
H000016796,A00000184,WDR,WIRE,6011,WDR POS REF387299,USD,2024-01-23,11.67,2024-01-23
H000016797,A00000185,TRF,POS,5912,TRF MOBILE REF583897,USD,2024-01-23,274.41,2024-01-23
H000016798,A00000185,WDR,WIRE,7011,WDR BRANCH REF484135,USD,2024-01-23,33.76,2024-01-23
H000016799,A00000185,TRF,ACH,5541,TRF ATM REF680908,USD,2024-01-23,-72.05,2024-01-23
H000016800,A00000187,REF,BRANCH,6011,REF MOBILE REF720302,USD,2024-01-23,731.24,2024-01-23
H000016801,A00000188,PMT,POS,5411,PMT WIRE REF548444,USD,2024-01-23,2235.15,2024-01-23
H000016802,A00000191,FEE,POS,7011,FEE MOBILE REF768120,USD,2024-01-23,25,2024-01-23
H000016803,A00000191,WDR,ACH,5912,WDR ATM REF493114,USD,2024-01-23,332.82,2024-01-23
H000016804,A00000194,PMT,MOBILE,7011,PMT WIRE REF264202,USD,2024-01-23,494.8,2024-01-23
H000016805,A00000196,FEE,WIRE,5411,FEE ONLINE REF283851,USD,2024-01-23,35,2024-01-23
H000016806,A00000196,WDR,ACH,5541,WDR ACH REF358050,USD,2024-01-23,134.3,2024-01-24
H000016807,A00000207,CHG,ACH,6011,CHG MOBILE REF798722,USD,2024-01-23,12,2024-01-23
H000016808,A00000208,WDR,WIRE,6011,WDR ONLINE REF747339,USD,2024-01-23,61.21,2024-01-23
H000016809,A00000209,WDR,ATM,0000,WDR MOBILE REF828627,USD,2024-01-23,57.44,2024-01-23
H000016810,A00000210,PMT,ONLINE,5411,PMT WIRE REF793513,USD,2024-01-23,293.58,2024-01-23
H000016811,A00000211,WDR,ONLINE,0000,WDR MOBILE REF722083,USD,2024-01-23,69.7,2024-01-23
H000016812,A00000212,CHG,ONLINE,4900,CHG WIRE REF838307,USD,2024-01-23,9.95,2024-01-23
H000016813,A00000220,FEE,ONLINE,5541,FEE ATM REF696834,USD,2024-01-23,35,2024-01-23
H000016814,A00000224,CHG,ONLINE,6011,CHG MOBILE REF580156,USD,2024-01-23,25,2024-01-23
H000016815,A00000224,FEE,ONLINE,4900,FEE WIRE REF733099,USD,2024-01-23,25,2024-01-23
H000016816,A00000229,DEP,MOBILE,0000,DEP POS REF468547,USD,2024-01-23,118.3,2024-01-24
H000016817,A00000230,PMT,BRANCH,5411,PMT MOBILE REF751614,USD,2024-01-23,769.91,2024-01-23
H000016818,A00000233,DEP,ATM,5812,DEP ONLINE REF757091,USD,2024-01-23,430.77,2024-01-24
H000016819,A00000235,TRF,ACH,7011,TRF WIRE REF656197,USD,2024-01-23,-60.45,2024-01-23
H000016820,A00000235,DEP,ONLINE,5411,DEP ONLINE REF262428,USD,2024-01-23,90.36,2024-01-23
H000016821,A00000238,PMT,POS,6011,PMT ACH REF418209,USD,2024-01-23,70.19,2024-01-23
H000016822,A00000238,PMT,POS,5411,PMT WIRE REF131056,USD,2024-01-23,341.35,2024-01-23
H000016823,A00000242,DEP,BRANCH,6011,DEP MOBILE REF245323,USD,2024-01-23,103.12,2024-01-23
H000016824,A00000250,CHG,BRANCH,5411,CHG ATM REF858732,USD,2024-01-23,9.95,2024-01-23
H000016825,A00000250,PMT,ATM,5411,PMT WIRE REF368665,USD,2024-01-23,550.96,2024-01-24
H000016826,A00000259,INT,MOBILE,6011,INT POS REF529192,USD,2024-01-23,205.56,2024-01-23
H000016827,A00000259,FEE,ACH,5912,FEE ONLINE REF317854,USD,2024-01-23,35,2024-01-23
H000016828,A00000259,INT,POS,5541,INT WIRE REF176665,USD,2024-01-23,15.07,2024-01-23
H000016829,A00000267,FEE,ONLINE,5812,FEE ACH REF819744,USD,2024-01-23,35,2024-01-23
H000016830,A00000271,DEP,ATM,5541,DEP BRANCH REF614046,USD,2024-01-23,188.85,2024-01-23
H000016831,A00000274,PMT,BRANCH,4900,PMT POS REF856010,USD,2024-01-23,12.65,2024-01-23
H000016832,A00000275,CHG,MOBILE,5541,CHG BRANCH REF415925,USD,2024-01-23,12,2024-01-23
H000016833,A00000280,CHG,ATM,5411,CHG ACH REF547010,USD,2024-01-23,12,2024-01-23
H000016834,A00000281,DEP,MOBILE,5812,DEP ATM REF510146,USD,2024-01-23,222.27,2024-01-23
H000016835,A00000281,WDR,ACH,4900,WDR POS REF337661,USD,2024-01-23,39.78,2024-01-23
H000016836,A00000282,DEP,BRANCH,4900,DEP MOBILE REF611598,USD,2024-01-23,107.61,2024-01-24
H000016837,A00000294,PMT,POS,0000,PMT WIRE REF762731,USD,2024-01-23,1383.45,2024-01-23
H000016838,A00000294,PMT,MOBILE,5411,PMT ACH REF422469,USD,2024-01-23,107.85,2024-01-23
H000016839,A00000294,CHG,MOBILE,5912,CHG BRANCH REF389201,USD,2024-01-23,9.95,2024-01-23
H000016840,A00000297,CHG,ONLINE,7011,CHG ATM REF336712,USD,2024-01-23,9.95,2024-01-23
H000016841,A00000301,CHG,ACH,4900,CHG ONLINE REF266125,USD,2024-01-23,3,2024-01-24
H000016842,A00000302,TRF,BRANCH,5411,TRF WIRE REF286556,USD,2024-01-23,158.7,2024-01-24
H000016843,A00000302,FEE,ATM,5912,FEE MOBILE REF517876,USD,2024-01-23,25,2024-01-23
H000016844,A00000303,WDR,ATM,4900,WDR MOBILE REF928741,USD,2024-01-23,81.14,2024-01-24
H000016845,A00000304,CHG,ATM,6011,CHG BRANCH REF568894,USD,2024-01-23,9.95,2024-01-23
H000016846,A00000304,PMT,WIRE,5411,PMT WIRE REF223610,USD,2024-01-23,239.18,2024-01-23
H000016847,A00000305,INT,ATM,5541,INT ACH REF812771,USD,2024-01-23,97.53,2024-01-23
H000016848,A00000309,PMT,ATM,5912,PMT POS REF144457,USD,2024-01-23,547.22,2024-01-23
H000016849,A00000310,CHG,BRANCH,5812,CHG ONLINE REF964851,USD,2024-01-23,9.95,2024-01-23
H000016850,A00000310,INT,MOBILE,5541,INT POS REF242224,USD,2024-01-23,149.04,2024-01-23
H000016851,A00000313,FEE,ONLINE,5411,FEE BRANCH REF529554,USD,2024-01-23,12,2024-01-23
H000016852,A00000313,DEP,MOBILE,4900,DEP ACH REF822115,USD,2024-01-23,14.23,2024-01-23
H000016853,A00000316,WDR,BRANCH,7011,WDR WIRE REF248441,USD,2024-01-23,129.24,2024-01-24
H000016854,A00000324,CHG,ACH,5541,CHG MOBILE REF485149,USD,2024-01-23,35,2024-01-23
H000016855,A00000324,PMT,POS,5812,PMT POS REF560687,USD,2024-01-23,1395.29,2024-01-23
H000016856,A00000324,PMT,MOBILE,5912,PMT WIRE REF639781,USD,2024-01-23,997.27,2024-01-23
H000016857,A00000325,CHG,MOBILE,5912,CHG ATM REF969433,USD,2024-01-23,35,2024-01-23
H000016858,A00000326,CHG,BRANCH,4900,CHG ACH REF930470,USD,2024-01-23,25,2024-01-23
H000016859,A00000329,REF,WIRE,5812,REF ONLINE REF887347,USD,2024-01-23,1430.97,2024-01-24
H000016860,A00000331,DEP,WIRE,5541,DEP ATM REF419856,USD,2024-01-23,62.36,2024-01-24
H000016861,A00000333,CHG,WIRE,5912,CHG POS REF773116,USD,2024-01-23,9.95,2024-01-23
H000016862,A00000338,WDR,BRANCH,5912,WDR POS REF273536,USD,2024-01-23,11.7,2024-01-23
H000016863,A00000348,PMT,POS,7011,PMT WIRE REF321466,USD,2024-01-23,1355.53,2024-01-23
H000016864,A00000355,CHG,BRANCH,4900,CHG ATM REF289752,USD,2024-01-23,12,2024-01-23
H000016865,A00000359,INT,POS,7011,INT ATM REF318976,USD,2024-01-23,181.33,2024-01-23
H000016866,A00000360,PMT,ATM,6011,PMT ACH REF254351,USD,2024-01-23,530.24,2024-01-23
H000016867,A00000362,PMT,ONLINE,5411,PMT ATM REF976543,USD,2024-01-23,2957.06,2024-01-23
H000016868,A00000362,CHG,WIRE,5541,CHG BRANCH REF949996,USD,2024-01-23,35,2024-01-23
H000016869,A00000366,DEP,ATM,5812,DEP ACH REF878879,USD,2024-01-23,379.45,2024-01-24
H000016870,A00000366,DEP,MOBILE,7011,DEP ATM REF507401,USD,2024-01-23,63.39,2024-01-23
H000016871,A00000371,WDR,ATM,4900,WDR ATM REF658122,USD,2024-01-23,72.11,2024-01-23
H000016872,A00000371,DEP,POS,5812,DEP ATM REF447255,USD,2024-01-23,23.99,2024-01-23
H000016873,A00000372,INT,ACH,0000,INT POS REF134063,USD,2024-01-23,138.05,2024-01-23
H000016874,A00000375,CHG,WIRE,5411,CHG ATM REF423949,USD,2024-01-23,35,2024-01-23
H000016875,A00000375,CHG,ONLINE,4900,CHG MOBILE REF288818,USD,2024-01-23,9.95,2024-01-23
H000016876,A00000378,INT,ONLINE,5411,INT ACH REF655179,USD,2024-01-23,108.1,2024-01-23
H000016877,A00000381,FEE,ATM,5541,FEE ATM REF388525,USD,2024-01-23,9.95,2024-01-23
H000016878,A00000381,CHG,WIRE,4900,CHG WIRE REF918674,USD,2024-01-23,3,2024-01-23
H000016879,A00000385,WDR,ATM,7011,WDR WIRE REF712373,USD,2024-01-23,13.57,2024-01-23
H000016880,A00000389,INT,ACH,5411,INT BRANCH REF739922,USD,2024-01-23,119.28,2024-01-23
H000016881,A00000389,WDR,ONLINE,7011,WDR ACH REF824831,USD,2024-01-23,25.61,2024-01-23
H000016882,A00000395,PMT,ONLINE,5912,PMT WIRE REF263808,USD,2024-01-23,308.94,2024-01-23
H000016883,A00000397,CHG,WIRE,5912,CHG ACH REF648927,USD,2024-01-23,12,2024-01-23
H000016884,A00000402,FEE,MOBILE,4900,FEE BRANCH REF589009,USD,2024-01-23,25,2024-01-24
H000016885,A00000406,INT,POS,5912,INT WIRE REF129707,USD,2024-01-23,84.31,2024-01-23
H000016886,A00000411,TRF,ACH,0000,TRF BRANCH REF542835,USD,2024-01-23,104.7,2024-01-23
H000016887,A00000412,WDR,POS,0000,WDR ACH REF771770,USD,2024-01-23,35.01,2024-01-23
H000016888,A00000413,WDR,BRANCH,5411,WDR MOBILE REF528176,USD,2024-01-23,76.16,2024-01-23
H000016889,A00000415,CHG,BRANCH,7011,CHG WIRE REF185149,USD,2024-01-23,35,2024-01-24
H000016890,A00000418,WDR,WIRE,5541,WDR WIRE REF101133,USD,2024-01-23,291.85,2024-01-24
H000016891,A00000418,TRF,MOBILE,4900,TRF MOBILE REF655029,USD,2024-01-23,-311.19,2024-01-23
H000016892,A00000419,WDR,ATM,5411,WDR MOBILE REF810952,USD,2024-01-23,12.22,2024-01-23
H000016893,A00000429,FEE,MOBILE,4900,FEE BRANCH REF536103,USD,2024-01-23,3,2024-01-23
H000016894,A00000433,DEP,POS,0000,DEP WIRE REF734933,USD,2024-01-23,490.2,2024-01-23
H000016895,A00000434,WDR,ACH,5541,WDR ACH REF116389,USD,2024-01-23,16.27,2024-01-23
H000016896,A00000434,DEP,WIRE,0000,DEP ATM REF711738,USD,2024-01-23,114.75,2024-01-24
H000016897,A00000435,CHG,ACH,4900,CHG ACH REF835596,USD,2024-01-23,35,2024-01-23
H000016898,A00000436,WDR,MOBILE,5912,WDR POS REF758100,USD,2024-01-23,21.42,2024-01-23
H000016899,A00000439,INT,MOBILE,0000,INT ACH REF913007,USD,2024-01-23,97.76,2024-01-23
H000016900,A00000442,CHG,ACH,6011,CHG ONLINE REF982124,USD,2024-01-23,25,2024-01-23
H000016901,A00000449,WDR,ACH,4900,WDR POS REF631857,USD,2024-01-23,408.32,2024-01-24
H000016902,A00000452,FEE,POS,0000,FEE ATM REF525092,USD,2024-01-23,25,2024-01-23
H000016903,A00000454,WDR,BRANCH,5812,WDR BRANCH REF274848,USD,2024-01-23,45.44,2024-01-23
H000016904,A00000457,WDR,POS,5912,WDR MOBILE REF582691,USD,2024-01-23,110.09,2024-01-23
H000016905,A00000459,TRF,ATM,0000,TRF ATM REF192603,USD,2024-01-23,-40.06,2024-01-23
H000016906,A00000459,WDR,WIRE,5812,WDR POS REF576258,USD,2024-01-23,322.64,2024-01-23
H000016907,A00000461,PMT,ATM,5812,PMT ATM REF917189,USD,2024-01-23,273.64,2024-01-23
H000016908,A00000462,DEP,WIRE,5541,DEP WIRE REF301606,USD,2024-01-23,32.64,2024-01-23
H000016909,A00000466,WDR,MOBILE,6011,WDR ATM REF740876,USD,2024-01-23,39.17,2024-01-23
H000016910,A00000466,WDR,MOBILE,4900,WDR BRANCH REF190401,USD,2024-01-23,50.51,2024-01-24
H000016911,A00000473,DEP,ACH,5912,DEP ACH REF759534,USD,2024-01-23,489.25,2024-01-23
H000016912,A00000474,PMT,ATM,0000,PMT ACH REF128684,USD,2024-01-23,204.15,2024-01-24
H000016913,A00000477,FEE,WIRE,5912,FEE MOBILE REF116939,USD,2024-01-23,9.95,2024-01-23
H000016914,A00000486,TRF,MOBILE,0000,TRF POS REF717086,USD,2024-01-23,-411.01,2024-01-23
H000016915,A00000486,WDR,ATM,5912,WDR WIRE REF113534,USD,2024-01-23,265.65,2024-01-24
H000016916,A00000009,WDR,ONLINE,5411,WDR ACH REF862472,USD,2024-01-24,175.34,2024-01-24
H000016917,A00000019,CHG,ONLINE,5411,CHG MOBILE REF438914,USD,2024-01-24,3,2024-01-24
H000016918,A00000019,PMT,ATM,0000,PMT ACH REF273019,USD,2024-01-24,1684.57,2024-01-24
H000016919,A00000025,TRF,ATM,5541,TRF WIRE REF413752,USD,2024-01-24,-34.15,2024-01-24
H000016920,A00000044,FEE,WIRE,7011,FEE WIRE REF734959,USD,2024-01-24,25,2024-01-24
H000016921,A00000048,REV,BRANCH,5411,REV ACH REF257280,USD,2024-01-24,191.5,2024-01-24
H000016922,A00000048,WDR,BRANCH,5411,WDR WIRE REF853907,USD,2024-01-24,176.62,2024-01-24
H000016923,A00000054,PMT,ACH,5812,PMT ONLINE REF501356,USD,2024-01-24,1634.65,2024-01-24
H000016924,A00000054,CHG,POS,5541,CHG POS REF927539,USD,2024-01-24,35,2024-01-24
H000016925,A00000058,INT,ATM,5541,INT WIRE REF484214,USD,2024-01-24,71.76,2024-01-24
H000016926,A00000059,INT,MOBILE,6011,INT ONLINE REF831921,USD,2024-01-24,189.38,2024-01-24
H000016927,A00000063,PMT,ACH,6011,PMT POS REF777893,USD,2024-01-24,1978.86,2024-01-24
H000016928,A00000066,PMT,WIRE,4900,PMT BRANCH REF108453,USD,2024-01-24,343,2024-01-24
H000016929,A00000069,WDR,ATM,5411,WDR ACH REF234409,USD,2024-01-24,87.32,2024-01-24
H000016930,A00000069,TRF,BRANCH,5541,TRF BRANCH REF130151,USD,2024-01-24,-240.87,2024-01-24
H000016931,A00000077,TRF,ONLINE,5411,TRF ONLINE REF378170,USD,2024-01-24,97.67,2024-01-24
H000016932,A00000081,FEE,MOBILE,5912,FEE WIRE REF106285,USD,2024-01-24,3,2024-01-24
H000016933,A00000085,INT,ONLINE,6011,INT WIRE REF362250,USD,2024-01-24,87.27,2024-01-24
H000016934,A00000085,FEE,ONLINE,5812,FEE BRANCH REF175680,USD,2024-01-24,12,2024-01-25
H000016935,A00000085,ADJ,ONLINE,7011,ADJ WIRE REF282481,USD,2024-01-24,138.07,2024-01-24
H000016936,A00000087,FEE,ACH,7011,FEE WIRE REF103465,USD,2024-01-24,35,2024-01-24
H000016937,A00000089,CHG,POS,5812,CHG ACH REF827157,USD,2024-01-24,35,2024-01-24
H000016938,A00000097,CHG,ACH,5541,CHG MOBILE REF857943,USD,2024-01-24,25,2024-01-24
H000016939,A00000097,CHG,ACH,5912,CHG WIRE REF941018,USD,2024-01-24,3,2024-01-24
H000016940,A00000099,REF,ATM,7011,REF BRANCH REF664663,USD,2024-01-24,1674.58,2024-01-25
H000016941,A00000105,CHG,ATM,5411,CHG WIRE REF912250,USD,2024-01-24,25,2024-01-24
H000016942,A00000108,CHG,ATM,5541,CHG WIRE REF752200,USD,2024-01-24,35,2024-01-25
H000016943,A00000108,PMT,ACH,5411,PMT POS REF358789,USD,2024-01-24,1336.02,2024-01-25
H000016944,A00000108,FEE,ATM,4900,FEE BRANCH REF115240,USD,2024-01-24,3,2024-01-25
H000016945,A00000111,INT,MOBILE,5411,INT MOBILE REF400247,USD,2024-01-24,117.81,2024-01-24
H000016946,A00000112,PMT,POS,4900,PMT WIRE REF132626,USD,2024-01-24,1709.65,2024-01-24
H000016947,A00000114,WDR,MOBILE,7011,WDR WIRE REF349716,USD,2024-01-24,25,2024-01-24
H000016948,A00000115,WDR,ACH,5912,WDR BRANCH REF670444,USD,2024-01-24,23.28,2024-01-24
H000016949,A00000118,TRF,ONLINE,5541,TRF POS REF834799,USD,2024-01-24,321.96,2024-01-24
H000016950,A00000118,WDR,ATM,6011,WDR ATM REF930029,USD,2024-01-24,36.5,2024-01-24
H000016951,A00000121,FEE,WIRE,4900,FEE BRANCH REF880722,USD,2024-01-24,35,2024-01-24
H000016952,A00000121,FEE,POS,5812,FEE ACH REF581108,USD,2024-01-24,35,2024-01-24
H000016953,A00000121,CHG,ATM,5411,CHG WIRE REF572325,USD,2024-01-24,12,2024-01-24
H000016954,A00000124,INT,ATM,5812,INT ACH REF503019,USD,2024-01-24,180.55,2024-01-24
H000016955,A00000124,PMT,BRANCH,5912,PMT ACH REF905793,USD,2024-01-24,1566.23,2024-01-24
H000016956,A00000129,PMT,POS,5541,PMT ACH REF234382,USD,2024-01-24,3088.1,2024-01-25
H000016957,A00000130,CHG,ATM,0000,CHG ACH REF491555,USD,2024-01-24,9.95,2024-01-24
H000016958,A00000130,PMT,ONLINE,5411,PMT ATM REF605108,USD,2024-01-24,2376.25,2024-01-24
H000016959,A00000130,PMT,MOBILE,5541,PMT WIRE REF473879,USD,2024-01-24,2393.02,2024-01-24
H000016960,A00000132,FEE,BRANCH,6011,FEE WIRE REF161888,USD,2024-01-24,12,2024-01-25
H000016961,A00000133,WDR,ONLINE,5812,WDR MOBILE REF230259,USD,2024-01-24,60.9,2024-01-24
H000016962,A00000137,WDR,ATM,0000,WDR ACH REF597708,USD,2024-01-24,29.93,2024-01-24
H000016963,A00000137,DEP,WIRE,5912,DEP ATM REF689976,USD,2024-01-24,2.78,2024-01-24
H000016964,A00000137,WDR,MOBILE,4900,WDR BRANCH REF864849,USD,2024-01-24,637.95,2024-01-24
H000016965,A00000143,DEP,ATM,5541,DEP POS REF514362,USD,2024-01-24,82.6,2024-01-24
H000016966,A00000146,WDR,ACH,5411,WDR WIRE REF131842,USD,2024-01-24,32.1,2024-01-24
H000016967,A00000153,DEP,ONLINE,5812,DEP ACH REF181723,USD,2024-01-24,66.56,2024-01-24
H000016968,A00000154,WDR,POS,5541,WDR ACH REF510050,USD,2024-01-24,83.8,2024-01-25
H000016969,A00000157,CHG,MOBILE,7011,CHG ONLINE REF300386,USD,2024-01-24,12,2024-01-24
H000016970,A00000161,DEP,MOBILE,0000,DEP WIRE REF161828,USD,2024-01-24,13.39,2024-01-25
H000016971,A00000165,DEP,WIRE,7011,DEP BRANCH REF325138,USD,2024-01-24,82.01,2024-01-25
H000016972,A00000165,WDR,POS,7011,WDR WIRE REF726930,USD,2024-01-24,457.22,2024-01-24
H000016973,A00000166,ADJ,WIRE,7011,ADJ WIRE REF711106,USD,2024-01-24,151.65,2024-01-24
H000016974,A00000173,CHG,ATM,5812,CHG ACH REF729220,USD,2024-01-24,12,2024-01-24
H000016975,A00000177,CHG,ATM,4900,CHG ACH REF560417,USD,2024-01-24,35,2024-01-24
H000016976,A00000178,CHG,WIRE,6011,CHG MOBILE REF605388,USD,2024-01-24,35,2024-01-24
H000016977,A00000179,CHG,MOBILE,7011,CHG ONLINE REF977516,USD,2024-01-24,9.95,2024-01-24
H000016978,A00000185,WDR,ONLINE,0000,WDR BRANCH REF887970,USD,2024-01-24,9.33,2024-01-24
H000016979,A00000185,WDR,ACH,5411,WDR MOBILE REF943410,USD,2024-01-24,239.58,2024-01-24
H000016980,A00000185,REV,WIRE,5541,REV BRANCH REF288245,USD,2024-01-24,57.26,2024-01-24
H000016981,A00000187,FEE,MOBILE,0000,FEE BRANCH REF756893,USD,2024-01-24,12,2024-01-24
H000016982,A00000195,CHG,WIRE,0000,CHG MOBILE REF999622,USD,2024-01-24,35,2024-01-24
H000016983,A00000208,WDR,ACH,7011,WDR ONLINE REF443173,USD,2024-01-24,9.59,2024-01-24
H000016984,A00000210,INT,BRANCH,6011,INT MOBILE REF681667,USD,2024-01-24,210.61,2024-01-24
H000016985,A00000210,CHG,MOBILE,4900,CHG MOBILE REF847868,USD,2024-01-24,35,2024-01-24
H000016986,A00000217,REF,BRANCH,5912,REF MOBILE REF101006,USD,2024-01-24,1900.12,2024-01-24
H000016987,A00000217,PMT,ATM,5812,PMT ACH REF566711,USD,2024-01-24,2049.55,2024-01-24
H000016988,A00000224,PMT,ACH,0000,PMT ATM REF534281,USD,2024-01-24,1080.08,2024-01-24
H000016989,A00000225,FEE,POS,4900,FEE POS REF159558,USD,2024-01-24,25,2024-01-24
H000016990,A00000226,DEP,WIRE,5812,DEP WIRE REF669122,USD,2024-01-24,42.53,2024-01-24
H000016991,A00000226,DEP,ACH,5541,DEP ATM REF449593,USD,2024-01-24,177.5,2024-01-24
H000016992,A00000227,DEP,ATM,0000,DEP POS REF676840,USD,2024-01-24,99.58,2024-01-24
H000016993,A00000233,FEE,MOBILE,7011,FEE POS REF887438,USD,2024-01-24,9.95,2024-01-25
H000016994,A00000234,WDR,POS,5411,WDR POS REF636888,USD,2024-01-24,274.46,2024-01-25
H000016995,A00000234,TRF,ATM,5411,TRF ATM REF623670,USD,2024-01-24,-94.05,2024-01-24
H000016996,A00000242,WDR,MOBILE,0000,WDR WIRE REF105369,USD,2024-01-24,5.37,2024-01-24
H000016997,A00000242,WDR,WIRE,5912,WDR ONLINE REF945168,USD,2024-01-24,70.52,2024-01-24
H000016998,A00000243,TRF,ATM,5411,TRF BRANCH REF703058,USD,2024-01-24,119.8,2024-01-24
H000016999,A00000244,PMT,BRANCH,4900,PMT ATM REF865046,USD,2024-01-24,1332.19,2024-01-24
H000017000,A00000252,CHG,WIRE,7011,CHG WIRE REF631789,USD,2024-01-24,9.95,2024-01-24
H000017001,A00000255,DEP,ONLINE,7011,DEP ONLINE REF824375,USD,2024-01-24,36.36,2024-01-24
H000017002,A00000256,PMT,ACH,5812,PMT WIRE REF810044,USD,2024-01-24,647.28,2024-01-24
H000017003,A00000257,PMT,MOBILE,5541,PMT POS REF312589,USD,2024-01-24,2548.75,2024-01-25
H000017004,A00000258,DEP,POS,0000,DEP ATM REF206277,USD,2024-01-24,46.02,2024-01-25
H000017005,A00000258,TRF,WIRE,5812,TRF ONLINE REF774119,USD,2024-01-24,-37.67,2024-01-24
H000017006,A00000259,CHG,ONLINE,4900,CHG MOBILE REF578608,USD,2024-01-24,35,2024-01-24
H000017007,A00000259,PMT,BRANCH,4900,PMT MOBILE REF980494,USD,2024-01-24,356.63,2024-01-24
H000017008,A00000265,CHG,MOBILE,5411,CHG ONLINE REF513340,USD,2024-01-24,12,2024-01-24
H000017009,A00000265,PMT,POS,5912,PMT BRANCH REF683263,USD,2024-01-24,812.61,2024-01-24
H000017010,A00000266,PMT,ACH,6011,PMT WIRE REF762247,USD,2024-01-24,593.61,2024-01-25
H000017011,A00000266,PMT,POS,6011,PMT BRANCH REF656040,USD,2024-01-24,961.12,2024-01-24
